disease,feature_block,feature,mean_abs_shap,std_abs_shap,n_folds
acute gastroenteritis,combined,cat__name_Jonas (+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Joschi(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Josi,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Juliette(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Juri,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Kali(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Kalle,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Kani,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Karli,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Katzenwelpe,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Keks(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Kinsky,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Kissi,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Kitty,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Kivi,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Kora,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Kringel,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Krümel,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Krümel (+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Kyra,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Lana(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Larsi,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Lausen/Grünau 1(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Lausen/Grünau 2(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Layla,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Leni(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Lenin,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Lenny,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Leo(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Lieschen,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Lilli,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Lillie,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Lilly,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Lily,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Lisa,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Lissy,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Liz,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Lori,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Louis,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Louis(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Lucie,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Lucky,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Lucy,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Ludwig,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Luka(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Lumpi,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Luna,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Lux,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Mafia,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Maggie,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Manfred,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Maria,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Marie,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Marmalade,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Matthilde,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Matzi,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Maui,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Max,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Max(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Maximus,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Mellow,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Mia,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Mia(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Micky,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Miek,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Mila(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Mimi,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Mimi(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Mini(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Minka,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Mio,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Mira,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Molli,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Moni,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Moppi(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Moritz,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Moritz(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Mortimer,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Mozart,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Mr. Boots,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Murphy,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Mycroft,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Mäxchen,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Nala,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Nala(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Napoleon,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Nelly,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Nelly(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Nera,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Nila(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Nils,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Noah,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Nozomi(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Nuki,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Oreo,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Oskar,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Panther,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Paul(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Paule,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Pauli,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Peanut,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Penny,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Pepe,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Percy,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Percy(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Pershi(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Phineas,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Pina(+),0.0,0.0,5
acute gastroenteritis,combined,cat__name_Pitti,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Plaster(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Polly,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Pukki(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Purzel,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Pussy,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Pünktchen,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Robert,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Rocky,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Saphira(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Scarlet(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Schnurri,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Schnurrsula,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Scotty,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Seeedy,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Shani,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Shila(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Shirley,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Silvester,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Silvester(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Simba,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Simba(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Sisa (+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Sissi,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Sissy(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Skipper(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Snowball(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Socke,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Spagetti(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Speedy,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Stive(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Strolch,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Stupsi,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Suggar,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Sunnie(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Tabby,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Tadeo(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Taigan,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Teddy,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Theo,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Thommy,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Tibbs(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Tick,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Tiger,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Tigris,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Tom,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Tommy(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Tony,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Torro,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Ursie(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Vasilia,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Vitos,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Willi,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Winston,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Wolke(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Wuschel(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Xanthos(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Zazu,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Zeus,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Ziggurat(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Zora,0.0,0.0,4
acute gastroenteritis,combined,cat__neuter status_neutered,0.0,0.0,5
acute gastroenteritis,combined,cat__neutrophil count interpretation_Missing,0.0,0.0,5
acute gastroenteritis,combined,cat__neutrophil count interpretation_decreased,0.0,0.0,5
acute gastroenteritis,combined,cat__neutrophil count interpretation_increased,0.0,0.0,5
acute gastroenteritis,combined,cat__neutrophil count interpretation_lower limit,0.0,0.0,5
acute gastroenteritis,combined,cat__presentation_date_2016-01-09,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-03-14,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-05-28,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-06-04,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-07-21,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-07-28,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-07-30,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-08-07,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-09-09,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-09-18,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-09-19,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-09-21,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-09-26,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-09-30,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-10-07,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-10-08,0.0,0.0,5
acute gastroenteritis,combined,cat__presentation_date_2016-11-06,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-11-30,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-12-01,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-12-09,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-12-17,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-12-20,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2016-12-25,0.0,0.0,5
acute gastroenteritis,combined,cat__presentation_date_2016-12-30,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-01-06,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-01-18,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-01-23,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-01-26,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-02-18,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-02-22,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-02-26,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-04-02,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-04-16,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-05-12,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-05-28,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-05-31,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-06-02,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-06-13,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-06-15,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-07-02,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-07-08,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-07-17,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-07-26,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-08-04,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-08-13,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-08-17,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-08-18,0.0,0.0,5
acute gastroenteritis,combined,cat__presentation_date_2017-08-22,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-08-31,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-09-04,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-09-10,0.0,0.0,5
acute gastroenteritis,combined,cat__presentation_date_2017-09-12,0.0,0.0,5
acute gastroenteritis,combined,cat__presentation_date_2017-09-13,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-09-14,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-09-30,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-10-02,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-10-13,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-10-15,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-10-29,0.0,0.0,5
acute gastroenteritis,combined,cat__presentation_date_2017-10-30,0.0,0.0,5
acute gastroenteritis,combined,cat__presentation_date_2017-11-01,0.0,0.0,5
acute gastroenteritis,combined,cat__presentation_date_2017-12-18,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2017-12-24,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-01-04,0.0,0.0,5
acute gastroenteritis,combined,cat__presentation_date_2018-01-13,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-01-23,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-02-02,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-02-04,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-02-07,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-02-10,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-02-11,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-02-15,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-02-25,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-02-28,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-03-03,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-03-08,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-03-11,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-03-17,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-04-10,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-04-11,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-04-14,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-04-17,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-04-25,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-05-11,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-05-19,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-06-11,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-07-22,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-07-29,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-08-08,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-08-18,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-09-06,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-09-24,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-09-27,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-09-28,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-10-03,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-10-27,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-10-28,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-11-08,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-11-17,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-11-26,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-12-07,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-12-18,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2018-12-23,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2019-01-06,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2019-01-13,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2019-01-23,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2019-03-16,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2019-04-02,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2019-04-08,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2019-04-21,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2019-04-24,0.0,0.0,4
acute gastroenteritis,combined,cat__presentation_date_2019-04-27,0.0,0.0,4
