disease,feature_block,fold,feature_name,rank,mean_abs_shap_fold
acute flare-up of triaditis/chronic enteropathy,combined,1,num__hospitalization time (days),3.0,0.8632610911419979
acute flare-up of triaditis/chronic enteropathy,combined,1,num__leukocyte count,4.0,0.8112910927026191
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_sum__mean_7d,5.0,0.8087563617406267
acute flare-up of triaditis/chronic enteropathy,combined,1,num__moon_phase_sin,6.0,0.7049738824325532
acute flare-up of triaditis/chronic enteropathy,combined,1,num__CREA concentration ,7.0,0.6966049375478165
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_hours__mean_7d,8.0,0.5381529904989478
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_direction_10m_dominant__day1,9.0,0.5353528839542903
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_gusts_10m_max__peak_14d,10.0,0.5150697607951619
acute flare-up of triaditis/chronic enteropathy,combined,1,num__K value,11.0,0.47894314612273237
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_gusts_10m_max__day1,12.0,0.4320070213887849
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__Na interpreatation_decreased,13.0,0.38732952683524186
acute flare-up of triaditis/chronic enteropathy,combined,1,num__surface_pressure_max__day1,14.0,0.3767734135526986
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__eda3_weekday_sat,15.0,0.3751510117148865
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_sum__day1,16.0,0.36441498118461213
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__regularly dewormed_yes,17.0,0.36048840766209606
acute flare-up of triaditis/chronic enteropathy,combined,1,num__Na value,18.0,0.3540832899775003
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_gusts_10m_max__mean_13d,19.0,0.325328934499302
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_sum__peak_14d,20.0,0.3100844070113664
acute flare-up of triaditis/chronic enteropathy,combined,1,num__lymphocyte count,21.0,0.2952023604507637
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_hours__peak_14d,22.0,0.2945604397731009
acute flare-up of triaditis/chronic enteropathy,combined,1,num__Albumin concentration (in g/l),23.0,0.2916860886759753
acute flare-up of triaditis/chronic enteropathy,combined,1,num__initial hematocrit,24.0,0.2794464579033099
acute flare-up of triaditis/chronic enteropathy,combined,1,num__surface_pressure_max__mean_13d,25.0,0.279159578524915
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__neuter status_intact,26.0,0.24667977411906492
acute flare-up of triaditis/chronic enteropathy,combined,1,num__moon_phase_cos,27.0,0.24571283420135748
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__neutrophil count interpretation_upper limit,28.0,0.23660339043319598
acute flare-up of triaditis/chronic enteropathy,combined,1,num__hospitalization time (days)__missing,29.0,0.22672258127082595
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__breed_EKH,30.0,0.22063152177092396
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_sum__mean_13d,31.0,0.20954600386038705
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__regularly vaccinated_Missing,32.0,0.20794855552483202
acute flare-up of triaditis/chronic enteropathy,combined,1,num__BUN concentration,33.0,0.19718039666709028
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__eda3_weekday_mon,34.0,0.19036488816666045
acute flare-up of triaditis/chronic enteropathy,combined,1,num__daylight_duration__day1,35.0,0.16797980891432157
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_hours__mean_13d,36.0,0.16364710359201853
acute flare-up of triaditis/chronic enteropathy,combined,1,num__snowfall_sum__mean_13d,37.0,0.16282772396686704
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_gusts_10m_max__mean_7d,38.0,0.16192514875716055
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__hematocrit interpretation_lower limit,39.0,0.1554628963164845
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_direction_10m_dominant__peak_14d,40.0,0.15536993798621407
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_hours__peak_7d,41.0,0.1523901408740411
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_sum__mean_2d,42.0,0.14620009432340378
acute flare-up of triaditis/chronic enteropathy,combined,1,num__Cl value,43.0,0.1331662307811123
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_direction_10m_dominant__peak_7d,44.0,0.12974403266843149
acute flare-up of triaditis/chronic enteropathy,combined,1,num__snowfall_sum__mean_7d,45.0,0.12438334065958191
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__eda3_month_oct,46.0,0.11487209464393597
acute flare-up of triaditis/chronic enteropathy,combined,1,num__apparent_temperature_max__day1,47.0,0.10846729606369815
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__urban or rural region_village,48.0,0.09827015205989696
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_direction_10m_dominant__mean_7d,49.0,0.08814795654563003
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_hours__day1,50.0,0.07605999186025728
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_gusts_10m_max__peak_14d,1.0,1.2232075692528204
acute flare-up of triaditis/chronic enteropathy,combined,2,num__leukocyte count,2.0,1.0975033650439727
acute flare-up of triaditis/chronic enteropathy,combined,2,num__neutrophil count (x 10^9/L),3.0,1.0873516368313265
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__eda3_month_oct,4.0,0.968929002853428
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__regularly dewormed_no,5.0,0.8069466038102109
acute flare-up of triaditis/chronic enteropathy,combined,2,num__body weight,6.0,0.7487251828645608
acute flare-up of triaditis/chronic enteropathy,combined,2,num__surface_pressure_max__mean_13d,7.0,0.7266271468165769
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__regularly dewormed_yes,8.0,0.5877125136382444
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_gusts_10m_max__day1,9.0,0.516618630108269
acute flare-up of triaditis/chronic enteropathy,combined,2,num__BUN concentration,10.0,0.4854896168350406
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_direction_10m_dominant__day1,11.0,0.44494018992350365
acute flare-up of triaditis/chronic enteropathy,combined,2,num__moon_phase_sin,12.0,0.38214954484092967
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_hours__peak_14d,13.0,0.37599137724550374
acute flare-up of triaditis/chronic enteropathy,combined,2,num__Na value,14.0,0.3722867526060186
acute flare-up of triaditis/chronic enteropathy,combined,2,num__surface_pressure_max__day1,15.0,0.3591904743670145
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__neutrophil count interpretation_upper limit,16.0,0.35335890006101495
acute flare-up of triaditis/chronic enteropathy,combined,2,num__Albumin concentration (in g/l),17.0,0.3428478545053962
acute flare-up of triaditis/chronic enteropathy,combined,2,num__initial hematocrit,18.0,0.34090743863703515
acute flare-up of triaditis/chronic enteropathy,combined,2,num__hospitalization time (days),19.0,0.32678795265090543
acute flare-up of triaditis/chronic enteropathy,combined,2,num__moon_phase_cos,20.0,0.3228728250243385
acute flare-up of triaditis/chronic enteropathy,combined,2,num__lymphocyte count,21.0,0.3038915167462907
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__eda3_weekday_sat,22.0,0.3011758083801963
acute flare-up of triaditis/chronic enteropathy,combined,2,num__Cl value,23.0,0.29957387989273
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__eda3_weekday_mon,24.0,0.27902294205551226
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__hematocrit interpretation_lower limit,25.0,0.2668887113690147
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_sum__peak_14d,26.0,0.2667470247075052
acute flare-up of triaditis/chronic enteropathy,combined,2,num__daylight_duration__day1,27.0,0.2491140398898445
acute flare-up of triaditis/chronic enteropathy,combined,2,num__Initial total protein concentration (in g/l),28.0,0.24143085776702358
acute flare-up of triaditis/chronic enteropathy,combined,2,num__K value,29.0,0.24119435668315983
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_gusts_10m_max__mean_13d,30.0,0.22338755656996342
acute flare-up of triaditis/chronic enteropathy,combined,2,num__CREA concentration ,31.0,0.21926974613618413
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_sum__mean_13d,32.0,0.21785685339695904
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_direction_10m_dominant__peak_7d,33.0,0.2144684094094719
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_hours__mean_13d,34.0,0.20558207649437577
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__Na interpreatation_decreased,35.0,0.19029786389078363
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__breed_EKH,36.0,0.18379525554894496
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_hours__day1,37.0,0.1786691475442471
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_direction_10m_dominant__mean_13d,38.0,0.1742132624221057
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_sum__mean_2d,39.0,0.171316186445027
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_direction_10m_dominant__peak_14d,40.0,0.1653906803478299
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_hours__mean_7d,41.0,0.1546243555151257
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__neuter status_intact,42.0,0.13479999824462977
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_sum__day1,43.0,0.13084097776163764
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_sum__mean_7d,44.0,0.12122409564878009
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_gusts_10m_max__mean_7d,45.0,0.11375706973451817
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_direction_10m_dominant__mean_7d,46.0,0.10884663808998418
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_hours__mean_2d,47.0,0.08593932969035621
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__eda3_season_autumn,48.0,0.08483175604999098
acute flare-up of triaditis/chronic enteropathy,combined,2,num__apparent_temperature_max__day1,49.0,0.07278092190342499
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__urban or rural region_village,50.0,0.06316746207854632
acute flare-up of triaditis/chronic enteropathy,combined,3,cat__regularly dewormed_yes,1.0,1.478879511177282
acute flare-up of triaditis/chronic enteropathy,combined,3,num__neutrophil count (x 10^9/L),2.0,1.2528051241924512
acute flare-up of triaditis/chronic enteropathy,combined,3,num__wind_direction_10m_dominant__day1,3.0,0.9015982006003612
acute flare-up of triaditis/chronic enteropathy,combined,3,num__Initial total protein concentration (in g/l),4.0,0.7443674284015164
acute flare-up of triaditis/chronic enteropathy,combined,3,num__CREA concentration ,5.0,0.6545371203789433
acute flare-up of triaditis/chronic enteropathy,combined,3,num__leukocyte count,6.0,0.597432238871728
acute flare-up of triaditis/chronic enteropathy,combined,3,num__precipitation_sum__peak_14d,7.0,0.5480213385408809
acute flare-up of triaditis/chronic enteropathy,combined,3,num__moon_phase_cos,8.0,0.5403787737299675
acute flare-up of triaditis/chronic enteropathy,combined,3,num__wind_direction_10m_dominant__peak_14d,9.0,0.5241896349046518
acute flare-up of triaditis/chronic enteropathy,combined,3,num__body weight,10.0,0.5236434691322831
acute flare-up of triaditis/chronic enteropathy,combined,3,num__wind_gusts_10m_max__peak_14d,11.0,0.498034344727679
acute flare-up of triaditis/chronic enteropathy,combined,3,cat__Na interpreatation_decreased,12.0,0.49416351926663016
acute flare-up of triaditis/chronic enteropathy,combined,3,num__surface_pressure_max__mean_13d,13.0,0.4725302671317603
acute flare-up of triaditis/chronic enteropathy,combined,3,num__K value,14.0,0.4705946945631558
acute flare-up of triaditis/chronic enteropathy,combined,3,num__precipitation_sum__mean_13d,15.0,0.4436820872646479
acute flare-up of triaditis/chronic enteropathy,combined,3,num__Albumin concentration (in g/l),16.0,0.41479854198274746
acute flare-up of triaditis/chronic enteropathy,combined,3,num__precipitation_sum__mean_7d,17.0,0.4035282727289062
acute flare-up of triaditis/chronic enteropathy,combined,3,num__Cl value,18.0,0.39798277584173775
acute flare-up of triaditis/chronic enteropathy,combined,3,num__hospitalization time (days),19.0,0.3792324629605111
acute flare-up of triaditis/chronic enteropathy,combined,3,num__surface_pressure_max__day1,20.0,0.37832619971996645
acute flare-up of triaditis/chronic enteropathy,combined,3,num__lymphocyte count,21.0,0.354663293419657
acute flare-up of triaditis/chronic enteropathy,combined,3,cat__eda3_weekday_mon,22.0,0.34546643128605786
acute flare-up of triaditis/chronic enteropathy,combined,3,num__precipitation_sum__day1,23.0,0.34495535200981176
acute flare-up of triaditis/chronic enteropathy,combined,3,num__wind_gusts_10m_max__day1,24.0,0.32503832522557397
acute flare-up of triaditis/chronic enteropathy,combined,3,num__wind_direction_10m_dominant__mean_13d,25.0,0.25405114273674156
acute flare-up of triaditis/chronic enteropathy,combined,3,cat__regularly dewormed_no,26.0,0.25246297814521657
acute flare-up of triaditis/chronic enteropathy,combined,3,num__initial hematocrit,27.0,0.252191609966221
acute flare-up of triaditis/chronic enteropathy,combined,3,num__precipitation_hours__peak_7d,28.0,0.24429934708669496
acute flare-up of triaditis/chronic enteropathy,combined,3,num__wind_direction_10m_dominant__peak_7d,29.0,0.20978429089720793
acute flare-up of triaditis/chronic enteropathy,combined,3,num__daylight_duration__day1,30.0,0.1956043972240129
acute flare-up of triaditis/chronic enteropathy,combined,3,num__wind_direction_10m_dominant__mean_7d,31.0,0.17270340356596325
