disease,feature_block,fold,feature_name,rank,mean_abs_shap_fold
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_direction_10m_dominant__day1,4.0,0.7880140546781009
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_gusts_10m_max__peak_14d,5.0,0.7306359137485593
acute flare-up of triaditis/chronic enteropathy,combined,1,num__hospitalization time (days),6.0,0.7249788905807935
acute flare-up of triaditis/chronic enteropathy,combined,1,num__moon_phase_sin,7.0,0.627851042069183
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_hours__mean_7d,8.0,0.5733389839219226
acute flare-up of triaditis/chronic enteropathy,combined,1,num__CREA concentration ,9.0,0.4904414567772573
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_gusts_10m_max__day1,10.0,0.48100748519727904
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__regularly dewormed_yes,11.0,0.4694912400201745
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__eda3_weekday_sat,12.0,0.45473789410861076
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_sum__mean_7d,13.0,0.44371590366242103
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__neuter status_intact,14.0,0.43598126110646623
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__hematocrit interpretation_lower limit,15.0,0.4240764675482773
acute flare-up of triaditis/chronic enteropathy,combined,1,num__surface_pressure_max__mean_13d,16.0,0.4114997431152581
acute flare-up of triaditis/chronic enteropathy,combined,1,num__Albumin concentration (in g/l),17.0,0.37692422235876827
acute flare-up of triaditis/chronic enteropathy,combined,1,num__Initial total protein concentration (in g/l),18.0,0.36600077057776526
acute flare-up of triaditis/chronic enteropathy,combined,1,num__K value,19.0,0.35475669217182026
acute flare-up of triaditis/chronic enteropathy,combined,1,num__Na value,20.0,0.35017502324429667
acute flare-up of triaditis/chronic enteropathy,combined,1,num__surface_pressure_max__day1,21.0,0.3416813275370497
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__Na interpreatation_decreased,22.0,0.33191681164450887
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_direction_10m_dominant__peak_14d,23.0,0.29908043999236744
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__eda3_weekday_mon,24.0,0.29171355174170754
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_sum__mean_13d,25.0,0.2914319446749306
acute flare-up of triaditis/chronic enteropathy,combined,1,num__snowfall_sum__mean_13d,26.0,0.2644183732516379
acute flare-up of triaditis/chronic enteropathy,combined,1,num__Cl value,27.0,0.2593047102881158
acute flare-up of triaditis/chronic enteropathy,combined,1,num__moon_phase_cos,28.0,0.24925712265111521
acute flare-up of triaditis/chronic enteropathy,combined,1,num__initial hematocrit,29.0,0.23839930150569097
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__eda3_weekday_sun,30.0,0.22411630622915243
acute flare-up of triaditis/chronic enteropathy,combined,1,num__lymphocyte count,31.0,0.21926604139890152
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__breed_EKH,32.0,0.1994930725235089
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_gusts_10m_max__mean_7d,33.0,0.19894022655717464
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__neutrophil count interpretation_upper limit,34.0,0.1958651424521787
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_hours__peak_14d,35.0,0.1925023495966222
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_sum__peak_14d,36.0,0.18483485338377365
acute flare-up of triaditis/chronic enteropathy,combined,1,num__hospitalization time (days)__missing,37.0,0.17464134559365088
acute flare-up of triaditis/chronic enteropathy,combined,1,num__altitude (MASL),38.0,0.1557319402816833
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_direction_10m_dominant__peak_7d,39.0,0.1521080798297511
acute flare-up of triaditis/chronic enteropathy,combined,1,num__BUN concentration,40.0,0.14460114939321986
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__regularly vaccinated_Missing,41.0,0.1438779270520196
acute flare-up of triaditis/chronic enteropathy,combined,1,num__wind_gusts_10m_max__mean_13d,42.0,0.13684388200667452
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_hours__peak_7d,43.0,0.12726272195852908
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_sum__day1,44.0,0.12650694069476784
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_sum__mean_2d,45.0,0.10937003647116138
acute flare-up of triaditis/chronic enteropathy,combined,1,num__daylight_duration__day1,46.0,0.10327054588714935
acute flare-up of triaditis/chronic enteropathy,combined,1,num__precipitation_hours__mean_13d,47.0,0.09198407071696434
acute flare-up of triaditis/chronic enteropathy,combined,1,num__apparent_temperature_max__day1,48.0,0.07677969766394904
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__eda3_month_oct,49.0,0.07052928047703684
acute flare-up of triaditis/chronic enteropathy,combined,1,cat__left shift_no,50.0,0.06571402321742084
acute flare-up of triaditis/chronic enteropathy,combined,2,num__neutrophil count (x 10^9/L),1.0,1.1388513920855288
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_gusts_10m_max__peak_14d,2.0,1.0928969918926121
acute flare-up of triaditis/chronic enteropathy,combined,2,num__surface_pressure_max__mean_13d,3.0,1.0689912112380509
acute flare-up of triaditis/chronic enteropathy,combined,2,num__leukocyte count,4.0,0.7159552003981418
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_direction_10m_dominant__day1,5.0,0.6411997424490702
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_gusts_10m_max__mean_13d,6.0,0.5909120979575497
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__regularly dewormed_yes,7.0,0.5429314591200501
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_gusts_10m_max__day1,8.0,0.5417937390959013
acute flare-up of triaditis/chronic enteropathy,combined,2,num__Albumin concentration (in g/l),9.0,0.5264289414088866
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_sum__day1,10.0,0.5221976068731359
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__regularly dewormed_no,11.0,0.46428947538467696
acute flare-up of triaditis/chronic enteropathy,combined,2,num__CREA concentration ,12.0,0.44501627711467806
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__eda3_month_oct,13.0,0.42939989662651307
acute flare-up of triaditis/chronic enteropathy,combined,2,num__body weight,14.0,0.4231789813603858
acute flare-up of triaditis/chronic enteropathy,combined,2,num__lymphocyte count,15.0,0.4027547542174338
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_sum__mean_7d,16.0,0.39888245904287667
acute flare-up of triaditis/chronic enteropathy,combined,2,num__initial hematocrit,17.0,0.39531719997294884
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__eda3_weekday_mon,18.0,0.3938380939420543
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__eda3_weekday_sat,19.0,0.38820617931752077
acute flare-up of triaditis/chronic enteropathy,combined,2,num__hospitalization time (days),20.0,0.3772190939448822
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__neutrophil count interpretation_upper limit,21.0,0.36863678018934537
acute flare-up of triaditis/chronic enteropathy,combined,2,num__BUN concentration,22.0,0.36344813648198565
acute flare-up of triaditis/chronic enteropathy,combined,2,num__K value,23.0,0.36244593339027126
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_sum__mean_13d,24.0,0.2977669435852785
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_hours__peak_14d,25.0,0.2907997981958956
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_hours__day1,26.0,0.2608389223675038
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__hematocrit interpretation_lower limit,27.0,0.2483312822619399
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__Na interpreatation_decreased,28.0,0.22510132594045965
acute flare-up of triaditis/chronic enteropathy,combined,2,num__Na value,29.0,0.22234334284065402
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_hours__mean_7d,30.0,0.207650120222456
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__urban or rural region_village,31.0,0.20405403776945524
acute flare-up of triaditis/chronic enteropathy,combined,2,num__daylight_duration__day1,32.0,0.20182991531720476
acute flare-up of triaditis/chronic enteropathy,combined,2,num__moon_phase_sin,33.0,0.19819916976231192
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__neuter status_intact,34.0,0.19654520797770342
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_direction_10m_dominant__mean_13d,35.0,0.19645427325370557
acute flare-up of triaditis/chronic enteropathy,combined,2,num__moon_phase_cos,36.0,0.19550695190982018
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__breed_EKH,37.0,0.17347756182524735
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_hours__peak_7d,38.0,0.17132463105780743
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_gusts_10m_max__mean_7d,39.0,0.1601021373189664
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_sum__peak_14d,40.0,0.15882641547524864
acute flare-up of triaditis/chronic enteropathy,combined,2,num__surface_pressure_max__day1,41.0,0.15845642627588707
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_hours__mean_2d,42.0,0.15608637558820815
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_hours__mean_13d,43.0,0.14519870839638047
acute flare-up of triaditis/chronic enteropathy,combined,2,num__Initial total protein concentration (in g/l),44.0,0.13734220134329825
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_direction_10m_dominant__peak_14d,45.0,0.131119487409673
acute flare-up of triaditis/chronic enteropathy,combined,2,num__apparent_temperature_max__day1,46.0,0.1159017116236158
acute flare-up of triaditis/chronic enteropathy,combined,2,cat__Albumin interpretation_physiological,47.0,0.10934731424398376
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_direction_10m_dominant__peak_7d,48.0,0.10672008003931031
acute flare-up of triaditis/chronic enteropathy,combined,2,num__precipitation_sum__mean_2d,49.0,0.09866932344036372
acute flare-up of triaditis/chronic enteropathy,combined,2,num__wind_direction_10m_dominant__mean_7d,50.0,0.09149679470048733
acute flare-up of triaditis/chronic enteropathy,combined,3,num__neutrophil count (x 10^9/L),1.0,1.5954477282342665
acute flare-up of triaditis/chronic enteropathy,combined,3,cat__regularly dewormed_yes,2.0,1.2922616583126278
acute flare-up of triaditis/chronic enteropathy,combined,3,num__wind_direction_10m_dominant__day1,3.0,0.8141286818134736
acute flare-up of triaditis/chronic enteropathy,combined,3,num__body weight,4.0,0.8111569762418942
acute flare-up of triaditis/chronic enteropathy,combined,3,num__precipitation_sum__day1,5.0,0.6187091032506294
acute flare-up of triaditis/chronic enteropathy,combined,3,num__CREA concentration ,6.0,0.6182510887461017
acute flare-up of triaditis/chronic enteropathy,combined,3,num__precipitation_sum__mean_13d,7.0,0.6114018883654999
acute flare-up of triaditis/chronic enteropathy,combined,3,num__hospitalization time (days),8.0,0.509250856732481
acute flare-up of triaditis/chronic enteropathy,combined,3,num__Initial total protein concentration (in g/l),9.0,0.49225430888984323
acute flare-up of triaditis/chronic enteropathy,combined,3,num__wind_gusts_10m_max__peak_14d,10.0,0.49138555600962663
acute flare-up of triaditis/chronic enteropathy,combined,3,num__surface_pressure_max__day1,11.0,0.41243686022550685
acute flare-up of triaditis/chronic enteropathy,combined,3,num__wind_gusts_10m_max__day1,12.0,0.40465873304992955
acute flare-up of triaditis/chronic enteropathy,combined,3,num__K value,13.0,0.4018607323625143
acute flare-up of triaditis/chronic enteropathy,combined,3,cat__Na interpreatation_decreased,14.0,0.40038380177665084
acute flare-up of triaditis/chronic enteropathy,combined,3,num__precipitation_sum__peak_14d,15.0,0.38493011728742305
acute flare-up of triaditis/chronic enteropathy,combined,3,num__wind_direction_10m_dominant__peak_7d,16.0,0.3822856194891917
acute flare-up of triaditis/chronic enteropathy,combined,3,num__Cl value,17.0,0.3772697313793388
acute flare-up of triaditis/chronic enteropathy,combined,3,num__precipitation_sum__mean_7d,18.0,0.3638256373392104
acute flare-up of triaditis/chronic enteropathy,combined,3,num__leukocyte count,19.0,0.33310629949449927
acute flare-up of triaditis/chronic enteropathy,combined,3,cat__eda3_weekday_mon,20.0,0.3326839546651143
acute flare-up of triaditis/chronic enteropathy,combined,3,num__precipitation_sum__mean_2d,21.0,0.32759096906937407
acute flare-up of triaditis/chronic enteropathy,combined,3,cat__regularly dewormed_no,22.0,0.3123925582259091
acute flare-up of triaditis/chronic enteropathy,combined,3,cat__neuter status_intact,23.0,0.3041108839400392
acute flare-up of triaditis/chronic enteropathy,combined,3,num__moon_phase_cos,24.0,0.2812676818142222
acute flare-up of triaditis/chronic enteropathy,combined,3,num__wind_gusts_10m_max__mean_13d,25.0,0.27666800699796673
acute flare-up of triaditis/chronic enteropathy,combined,3,num__BUN concentration,26.0,0.26891536842688707
acute flare-up of triaditis/chronic enteropathy,combined,3,num__Albumin concentration (in g/l),27.0,0.25461273017981645
acute flare-up of triaditis/chronic enteropathy,combined,3,num__Na value,28.0,0.2510215804403269
acute flare-up of triaditis/chronic enteropathy,combined,3,num__surface_pressure_max__mean_13d,29.0,0.2488390574579813
acute flare-up of triaditis/chronic enteropathy,combined,3,cat__Albumin interpretation_upper limit,30.0,0.22391523032752775
acute flare-up of triaditis/chronic enteropathy,combined,3,num__wind_direction_10m_dominant__peak_14d,31.0,0.21212075314019693
acute flare-up of triaditis/chronic enteropathy,combined,3,num__lymphocyte count,32.0,0.2071835055422907
